id,intent,question,answer,keywords,source
TAX_790,tax_general,Wa ke da alhakin biyan haraji?,Duk wanda ke samun kuɗin shiga ko yana gudanar da kasuwanci yana da alhakin biyan haraji.,"alhaki, biyan haraji, kudin shiga",Nigeria Tax Act 2025 — General Provisions
TAX_791,tax_general,Menene bambanci tsakanin haraji da tara?,"Haraji wajibin kuɗi ne da ake biya ga gwamnati, yayin da tara hukunci ne da ake biya saboda karya doka.","haraji, tara, bambanci",Nigeria Tax Act 2025 — General Provisions
TAX_792,tax_general,Shin biyan haraji wajibi ne?,"Eh, biyan haraji wajibi ne bisa doka, kuma rashin biya na iya jawo hukunci.","wajibi, haraji, doka",Nigeria Tax Act 2025 — General Provisions
TAX_793,tax_general,Menene kudin shiga da ake saka haraji?,"Kudin shiga ya haɗa da albashi, ribar kasuwanci, da sauran hanyoyin samun kuɗi.","kudin shiga, albashi, riba",Nigeria Tax Act 2025 — General Provisions
TAX_794,tax_general,Ta yaya ake ƙididdige haraji?,Ana ƙididdige haraji ne bisa ga yawan kuɗin shiga da kuma ƙa'idodin da doka ta tanada.,"ƙididdige, haraji, kudin shiga",Nigeria Tax Act 2025 — General Provisions
TAX_795,tax_general,Wa ke tattara haraji a Nijeriya?,Hukumar haraji ta ƙasa da na jihohi ne ke da alhakin tattara haraji.,"hukuma, tattara haraji",Nigeria Tax Act 2025 — General Provisions
TAX_796,tax_general,Me zai faru idan ba a biya haraji ba?,"Rashin biyan haraji na iya jawo tara, ƙarin kuɗi, ko hukunci daga hukuma.","rashin biyan haraji, hukunci, tara",Nigeria Tax Act 2025 — General Provisions
TAX_797,tax_general,Shin ana iya biyan haraji a kashi-kashi?,"A wasu lokuta, ana iya ba da damar biyan haraji a kashi-kashi bisa yarjejeniya da hukumar haraji.","kashi-kashi, biyan haraji",Nigeria Tax Act 2025 — General Provisions
TAX_798,tax_general,Menene takardar shaidar biyan haraji?,Takardar shaidar biyan haraji hujja ce da ke nuna cewa an biya haraji kamar yadda doka ta tanada.,"takardar shaida, haraji",Nigeria Tax Act 2025 — General Provisions
TAX_799,tax_general,Me ake bukata kafin a fara biyan haraji?,Ana bukatar yin rajista da samun lambar shaidar mai biyan haraji (TIN).,"rajista, TIN, haraji",Nigeria Tax Act 2025 — General Provisions
TAX_800,tax_general,Menene muhimmancin biyan haraji ga ƙasa?,Biyan haraji yana taimakawa wajen ci gaban ƙasa ta hanyar samar da kuɗin ayyukan gwamnati da inganta rayuwar jama'a.,"muhimmanci, haraji, ci gaba",Nigeria Tax Act 2025 — General Provisions
TAX_801,tin_registration,Menene TIN a Nijeriya?,TIN (Tax Identification Number) wata lamba ce ta musamman da ake bai wa masu biyan haraji domin tantance su a tsarin haraji.,"TIN, lamba, haraji","Nigeria Tax Administration Act 2025, Sections 8–10"
TAX_802,tin_registration,Ta yaya zan yi rajistar TIN?,Za ka iya yin rajistar TIN ta hanyar ziyartar ofishin haraji ko ta dandalin yanar gizo na hukumar haraji tare da cikakken bayananka.,"rajista, TIN, yin","Nigeria Tax Administration Act 2025, Sections 8–10"
TAX_803,tin_registration,Zan iya canza bayanan TIN dina?,"Eh, za ka iya sabunta ko canza bayananka na TIN ta hanyar hukumar haraji idan akwai canje-canje kamar adireshi ko kasuwanci.","canza, bayanai, TIN","Nigeria Tax Administration Act 2025, Sections 8–10"
TAX_804,tin_registration,Me zai faru idan ban yi rajistar TIN ba?,"Idan ba ka da TIN, ba za ka iya yin wasu muhimman mu'amaloli ba kuma za ka iya fuskantar tara ko hukunci daga hukuma.","rashin, TIN, hukunci","Nigeria Tax Administration Act 2025, Sections 8–10"
TAX_805,tin_registration,Shin kamfanoni suna bukatar TIN?,"Eh, dukkan kamfanoni da 'yan kasuwa suna bukatar TIN domin gudanar da harkokinsu bisa doka.","kamfani, TIN, bukata","Nigeria Tax Administration Act 2025, Sections 8–10"
TAX_806,paye,Menene PAYE?,PAYE (Pay As You Earn) tsarin haraji ne inda ake cire haraji daga albashin ma'aikata kai tsaye kafin a biya su.,"PAYE, albashi, cire","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_807,paye,Waye ke da alhakin cire PAYE?,Mai aiki (employer) ne ke da alhakin cire harajin PAYE daga albashin ma'aikata.,"employer, PAYE, cire","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_808,paye,Yaushe ake biyan PAYE?,"Ana biyan PAYE duk wata bayan cire shi daga albashi, yawanci kafin ranar da doka ta kayyade.","lokaci, PAYE, wata","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_809,paye,Me zai faru idan ba a biya PAYE ba?,"Rashin biyan PAYE na iya jawo tara, ƙarin kuɗi, ko hukunci daga hukumar haraji.","hukunci, PAYE, rashin","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_810,paye,Shin ma'aikaci zai iya duba PAYE dinsa?,"Eh, ma'aikaci na iya duba bayanan harajinsa ta hanyar takardun albashi ko ta hukumar haraji.","ma'aikaci, duba, PAYE","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_811,paye,Shin PAYE yana aiki ga duk ma'aikata?,"Eh, PAYE yana aiki ga yawancin ma'aikatan da ke samun albashi a Nijeriya.","duk, ma'aikata, PAYE","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_812,paye,Yaya ake lissafa PAYE?,Ana lissafa PAYE bisa ga adadin albashi da ƙa'idodin haraji da gwamnati ta kafa.,"lissafi, PAYE, albashi","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_813,paye,Shin ana iya samun rangwame a PAYE?,"Eh, akwai wasu rangwame da ake bayarwa kamar personal relief allowance da sauran deductions.","rangwame, PAYE, allowance","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_814,paye,Menene takardar PAYE?,Takardar PAYE tana nuna adadin harajin da aka cire daga albashin ma'aikaci.,"takarda, PAYE, bayani","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_815,paye,Ta yaya zan kai ƙorafi game da PAYE?,Za ka iya kai ƙorafi ga hukumar haraji idan ka lura da kuskure a lissafin PAYE naka.,"ƙorafi, PAYE, kuskure","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_816,personal_income_tax,Menene Personal Income Tax?,Harajin kudin shiga na mutum (PIT) haraji ne da ake biya bisa ga kudin shiga na mutum.,"PIT, kudin shiga","Nigeria Tax Act 2025, Sections 12–31"
TAX_817,personal_income_tax,Waye ke biyan Personal Income Tax?,Duk wani mutum da ke samun kudin shiga a Nijeriya yana da alhakin biyan wannan haraji.,"wanda, biyan, PIT","Nigeria Tax Act 2025, Sections 12–31"
TAX_818,personal_income_tax,Wane irin kudin shiga ake haraji a kai?,"Albashi, riba daga kasuwanci, da sauran kudaden shiga ana iya harajinsu.","albashi, kasuwanci, kudin shiga","Nigeria Tax Act 2025, Sections 12–31"
TAX_819,personal_income_tax,Shin ana harajin duk kudin shiga?,"A'a, akwai wasu kudaden shiga da aka ware daga haraji kamar wasu alawus-alawus.","ware, haraji, kudin shiga","Nigeria Tax Act 2025, Sections 12–31"
TAX_820,personal_income_tax,Ta yaya ake rage harajin PIT?,Ana rage shi ta hanyar amfani da rangwame da deductions da doka ta amince da su.,"rage, PIT, rangwame","Nigeria Tax Act 2025, Sections 12–31"
TAX_821,personal_income_tax,Shin ana iya samun rangwame a PIT?,"Eh, akwai rangwame kamar personal allowance da sauran deductions.","rangwame, PIT","Nigeria Tax Act 2025, Sections 12–31"
TAX_822,personal_income_tax,Yaya ake lissafa PIT?,Ana lissafa PIT bisa tsarin haraji na matakai (progressive tax rates).,"lissafi, PIT, rate","Nigeria Tax Act 2025, Sections 12–31"
TAX_823,personal_income_tax,Shin dole ne a bayyana duk kudin shiga?,"Eh, dole ne a bayyana duk kudin shiga domin kauce wa hukunci.","bayyana, kudin shiga","Nigeria Tax Act 2025, Sections 12–31"
TAX_824,filing,Ta yaya zan yi filing na haraji?,Za ka iya yin filing ta yanar gizo ko a ofishin haraji ta hanyar cike fom da ake bukata.,"filing, haraji, form","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_825,filing,Yaushe ake filing na haraji?,Ana filing na haraji kowace shekara kafin ranar da doka ta kayyade.,"lokaci, filing","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_826,filing,Me zai faru idan ban yi filing ba?,Rashin filing na iya jawo tara ko hukunci daga hukumar haraji.,"hukunci, filing","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_827,filing,Zan iya gyara kuskure a filing?,"Eh, za ka iya gyara kuskure ta hanyar sake gabatar da bayanai daidai.","gyara, filing","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_828,filing,Shin filing yana bukatar takardu?,"Eh, ana bukatar takardu kamar bayanan kudin shiga da sauran hujjoji.","takardu, filing","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_829,filing,Sau nawa ake filing?,Ana yin filing sau daya a shekara.,"sau, shekara, filing","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_831,filing,Wa zai iya shigar da bayanin haraji a madadina?,"Za ka iya ba wa wakili izini (kamar mai lissafi ko lauya) ya shigar da bayanin haraji a madadinka, amma kai ne ke da alhakin bayanan.","wakili, izini, shigarwa, madadi","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_832,filing,Waɗanne matakai ake ɗauka bayan an shigar da bayanin haraji?,"Bayan shigarwa, hukumomin haraji na iya duba bayanai, tabbatar da su, sannan su ƙayyade adadin harajin da za a biya.","shigarwa, duba, tantance, haraji","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_833,compliance,Menene biyan haraji (tax compliance)?,"Biyan haraji yana nufin bin doka ta hanyar yin rajista, bayyana kudaden shiga, biyan haraji a kan lokaci, da kuma adana bayanai yadda ya kamata.","compliance, doka, rajista, biyan lokaci","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_834,compliance,Ta yaya zan tabbatar da cewa ina bin dokokin haraji?,"Ka tabbatar kana da TIN, kana rubuta kudaden shiga da kashe kudi, kana biyan haraji akan lokaci, kuma kana tuntubar kwararre idan ya zama dole.","TIN, dokoki, bin doka, kwararre","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_835,compliance,Wadanne takardu ya kamata in adana don haraji?,"Ya kamata ka adana rasit, bayanan banki, takardun kasuwanci, da duk wani bayani na kudaden shiga da kashe kudi.","takardu, rasit, bayanai, banki","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_836,compliance,Har na tsawon wane lokaci zan adana bayanan haraji?,"A Najeriya, ana bukatar a adana bayanan haraji na akalla shekaru shida.","shekaru, adanawa, bayanai","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_837,compliance,Me ya hada da cikakken bin doka ta haraji?,"Ya hada da yin rajista, shigar da bayanai daidai, biyan haraji akan lokaci, da kuma kiyaye duk bayanan kudi.","rajista, biyan haraji, bayanai","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_838,compliance,Ta yaya zan kara fahimtar harkokin haraji?,"Za ka iya karanta dokokin haraji, halartar horo, ko tuntubar kwararru kamar masu lissafi da masu ba da shawara.","ilimi, horo, kwararru, haraji","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_839,compliance,Shin ƙananan kasuwanci suna bukatar bin dokokin haraji?,"Eh, dukkan kasuwanci, babba ko ƙarami, dole ne su bi dokokin haraji a Najeriya.","kasuwanci, ƙanana, doka, wajibci","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_840,compliance,Wane hakki ne mai biyan haraji yake da shi?,"Mai biyan haraji yana da hakkin samun bayani, yin ƙorafi, da kuma a yi masa adalci a lokacin tantance haraji.","hakki, mai biyan haraji, ƙorafi","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_841,compliance,Ta yaya zan tuntubi hukumar haraji idan ina da tambaya?,"Za ka iya tuntubar hukumar haraji ta jiha ko ta tarayya ta ofisoshinsu, waya, ko shafukan yanar gizo na hukuma.","tuntuɓa, hukumar haraji, taimako","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_842,penalties,Me zai faru idan ban biya haraji ba?,"Za a iya saka maka tara, karin kudin jinkiri, ko kuma daukar matakin doka a kanka.","tara, jinkiri, hukunci","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_843,penalties,Me zai faru idan ban shigar da bayanin haraji ba?,"Rashin shigarwa na iya haifar da tara, karin kudin jinkiri, da kuma matsalolin doka.","rashin shigarwa, tara, hukunci","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_844,penalties,Za a iya rage hukuncin haraji?,"Eh, a wasu lokuta ana iya rage hukunci idan an nuna nadama ko an biya bashin da wuri.","rage hukunci, nadama","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_845,penalties,Me ke jawo karin kudin haraji?,Jinkirin biyan haraji ko bayar da bayanan karya na iya jawo karin kudin haraji.,"kari, jinkiri, bayanan karya","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_846,penalties,Wadanne matakai gwamnati ke dauka kan masu kauce wa haraji?,"Gwamnati na iya saka tara, gurfanar da mutum a kotu, ko kuma rufe kasuwanci idan an ki biyan haraji.","kaucewa, gwamnati, kotu","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_847,penalties,Zan iya kalubalantar hukuncin haraji?,"Eh, kana da damar daukaka kara ko kalubalantar hukunci ta hanyar bin hanyoyin doka.","kalubalanta, daukaka kara","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_848,penalties,Menene hukuncin kauce wa haraji?,"Hukuncin ya hada da tara mai tsanani, biyan bashin haraji, da kuma yiwuwar zaman kurkuku.","hukunci, kaucewa, kurkuku","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_849,penalties,Ta yaya zan gyara kuskuren haraji?,"Za ka iya tuntubar hukumar haraji, ka gyara bayaninka, sannan ka biya duk abin da ake bukata.","gyara, kuskure, tuntuba","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_850,penalties,Ta yaya zan guje wa hukuncin haraji?,"Ka biya haraji akan lokaci, ka shigar da bayanai daidai, kuma ka adana dukkan takardu masu muhimmanci.","gujewa, hukunci, lokaci","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_851,penalties,Me ya kamata in yi idan na karɓi gargaɗi daga hukuma kan haraji?,"Ya kamata ka duba dalilin gargaɗin, ka gyara kuskuren, sannan ka biya duk abin da ake binsa cikin lokaci don kauce wa tara.","gargaɗi, hukuma, gyara, tara","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_852,vat,Menene VAT kuma ta yaya yake aiki a Nijeriya?,VAT haraji ne da ake ɗora wa kayayyaki da ayyuka. Ana karɓarsa daga masu saye sannan a miƙa shi ga gwamnati.,"VAT, haraji, kayayyaki, ayyuka","Nigeria Tax Act 2025, Sections 143–157"
TAX_853,vat,Wa ya kamata ya yi rijistar VAT?,Duk kasuwancin da ke sayar da kaya ko ayyuka masu haraji dole ne ya yi rijistar VAT.,"VAT, rijista, kasuwanci","Nigeria Tax Act 2025, Sections 143–157"
TAX_854,vat,Yaya ake lissafa VAT?,Ana lissafa VAT ta hanyar ƙara kaso na haraji (misali 7.5%) a kan farashin kaya ko aiki.,"lissafi, VAT, kashi, farashi","Nigeria Tax Act 2025, Sections 143–157"
TAX_855,vat,Yaushe ake biyan VAT?,Ana biyan VAT kowane wata kafin ranar 21 na wata mai zuwa.,"VAT, lokaci, wata","Nigeria Tax Act 2025, Sections 143–157"
TAX_856,vat,Menene bambanci tsakanin VAT da sauran haraji?,"VAT ana ɗora shi ne kan kaya da ayyuka, yayin da sauran haraji kamar income tax ana ɗora su kan kuɗin shiga.","VAT, bambanci, income tax","Nigeria Tax Act 2025, Sections 143–157"
TAX_857,vat,Shin dukkan kasuwanci suna biyan VAT?,"A'a, ƙananan kasuwanci da ke ƙasa da ƙayyadadden kudin shiga na iya samun rangwame.","VAT, kasuwanci, rangwame","Nigeria Tax Act 2025, Sections 143–157"
TAX_858,vat,Shin za a iya neman dawo da VAT?,"Eh, idan an biya VAT fiye da kima, ana iya neman dawo da shi daga hukuma.","VAT, dawo da kuɗi","Nigeria Tax Act 2025, Sections 143–157"
TAX_859,vat,Me zai faru idan ba a biya VAT ba?,Za a iya sanya tara ko hukunci ga wanda bai biya VAT ba.,"VAT, tara, hukunci","Nigeria Tax Act 2025, Sections 143–157"
TAX_860,self_employed,Shin masu sana'a suna biyan haraji a Nijeriya?,"Eh, masu sana'a da 'yan kasuwa suna biyan harajin kuɗin shiga bisa ribar da suka samu.","self employed, haraji, ribar kasuwanci",PITA 2025
TAX_861,self_employed,Ta yaya ake ƙididdige haraji ga masu sana'a?,Ana ƙididdige haraji bisa ribar kasuwanci bayan an cire kuɗaɗen da aka kashe.,"ƙididdiga, riba, kashe kuɗi",PITA 2025
TAX_862,self_employed,Wadanne bayanai masu sana'a ya kamata su adana?,"Ya kamata su adana rikodin kudin shiga, kashe kuɗi, da sauran muhimman bayanai na kasuwanci.","rikodi, kasuwanci, bayanai",PITA 2025
TAX_863,self_employed,Shin dole ne in yi rajistar haraji idan ni mai sana'a ne?,"Eh, dole ne ka yi rajista don samun TIN da biyan haraji yadda doka ta tanada.","TIN, rajista, sana'a",PITA 2025
TAX_864,self_employed,Ta yaya zan raba kuɗin kasuwanci da na kaina?,Ka raba asusun kasuwanci da na kanka don sauƙin lissafi da biyan haraji.,"asusun, kasuwanci, kuɗi",PITA 2025
TAX_866,self_employed,Shin kowane irin kasuwanci yana biyan haraji?,"Eh, muddin yana samar da riba, dole ne ya biya haraji.","kasuwanci, riba, haraji",PITA 2025
TAX_867,self_employed,Ta yaya zan tsara bayanan kasuwanci na?,Ta hanyar yin rikodi na yau da kullum na kuɗin shiga da kashe kuɗi.,"tsari, rikodi, kasuwanci",PITA 2025
TAX_868,self_employed,Me zai faru idan kasuwanci bai yi riba ba?,"Idan babu riba, haraji na iya raguwa ko kuma ba za a biya ba.","riba, asara, haraji",PITA 2025
TAX_869,self_employed,Ta yaya zan inganta biyan haraji na kasuwanci?,Ta hanyar kiyaye rikodi daidai da kuma biyan haraji a kan lokaci.,"inganta, rikodi, lokaci",PITA 2025
TAX_870,exemptions,Wanene ke samun rangwamen haraji a Nijeriya?,Wasu kungiyoyi kamar na sadaka da na ilimi na iya samun rangwamen haraji.,"rangwame, kungiya, haraji",Nigeria Tax Act 2025
TAX_871,exemptions,Wadanne kudaden shiga ne ba a saka musu haraji?,Wasu kudade kamar gudummawa ko tallafi na iya zama ba su da haraji.,"kudade, rangwame, haraji",Nigeria Tax Act 2025
TAX_872,exemptions,Ta yaya zan san idan ina da rangwamen haraji?,Ka tuntubi hukumar haraji ko ka duba dokokin haraji don tabbatarwa.,"rangwame, doka, haraji",Nigeria Tax Act 2025
TAX_873,exemptions,Shin dalibai suna biyan haraji?,Yawanci dalibai ba sa biyan haraji sai idan suna samun kudin shiga.,"dalibai, kudin shiga",Nigeria Tax Act 2025
TAX_874,exemptions,Shin ana samun rangwame ga masu ritaya?,"Eh, wasu kudaden fansho na iya zama ba su da haraji.","fansho, rangwame",Nigeria Tax Act 2025
TAX_875,exemptions,Wadanne kungiyoyi ba sa biyan haraji?,Kungiyoyin sadaka da addini galibi ba sa biyan haraji idan ba sa neman riba.,"kungiya, sadaka",Nigeria Tax Act 2025
TAX_876,exemptions,Shin ana iya rage haraji ta hanyar gudummawa?,"Eh, wasu gudummawa na iya rage adadin harajin da za a biya.","gudummawa, rage haraji",Nigeria Tax Act 2025
TAX_877,exemptions,Ta yaya zan rage nauyin haraji?,Ta amfani da rangwame da kuma kiyaye cikakken rikodi.,"rage, nauyi, haraji",Nigeria Tax Act 2025
TAX_878,exemptions,Shin kyauta tana da haraji?,"Wasu kyaututtuka ba sa cikin haraji, amma ya danganta da nau'in su.","kyauta, haraji",Nigeria Tax Act 2025
TAX_879,exemptions,Wadanne fa'idodi ake samu daga rangwamen haraji?,Yana rage adadin haraji da mutum ko kungiya za ta biya.,"faida, rangwame",Nigeria Tax Act 2025
TAX_880,digital_tax,Menene harajin dijital a Nijeriya?,Harajin dijital yana shafar kasuwancin da ke aiki ta yanar gizo ko dandamali na dijital.,"digital, haraji, yanar gizo",SEP Order 2020
TAX_881,digital_tax,Wa ke biyan harajin dijital?,Kamfanonin da ke samar da ayyuka na dijital ga 'yan Nijeriya suna iya biyan wannan haraji.,"kamfani, dijital",SEP Order 2020
TAX_882,digital_tax,Ta yaya ake tantance harajin dijital?,Ana tantance shi bisa kudin shiga daga ayyukan dijital a cikin kasar.,"tantancewa, kudin shiga",SEP Order 2020
TAX_883,digital_tax,Ta yaya zan biya harajin dijital?,Ta hanyar rajista da kuma bin tsarin hukumar haraji ta yanar gizo.,"biya, dijital, rajista",SEP Order 2020
TAX_884,digital_tax,Shin masu kasuwancin online suna biyan haraji?,"Eh, idan suna samun kudin shiga daga Najeriya.","online, kasuwanci",SEP Order 2020
TAX_885,digital_tax,Wadanne dokoki ne ke kula da harajin dijital?,Dokokin SEP da sauran dokokin haraji na Najeriya ne ke kula da shi.,"doka, SEP",SEP Order 2020
TAX_886,digital_tax,Shin akwai hukunci ga rashin biyan harajin dijital?,"Eh, ana iya sanya tara ko wasu hukunci.","hukunci, dijital",SEP Order 2020
TAX_887,digital_tax,Shin samun kuɗi da yawa online yana nufin ba za a biya haraji ba?,"A'a, duk kudin shiga na iya zama karkashin haraji.","online, kudin shiga",SEP Order 2020
TAX_888,digital_tax,Wadanne bayanai zan adana don harajin dijital?,"Ya kamata ka adana rikodin kudin shiga, ma'amaloli, da kwastomomi.","rikodi, dijital",SEP Order 2020
TAX_889,digital_tax,Ta yaya zan bi dokokin haraji na dijital?,"Ta hanyar yin rajista, bayar da rahoto, da kuma biyan haraji a kan lokaci.","doka, rahoto, lokaci",SEP Order 2020
